FullSampleName,cultivar,ACCID,country,ploidy,species,use,snp_calling_keep,species_keep,heterozygosity_keep,ibd_species_keep,faststructure_keep,pca_keep,domestica_keep,domestica_clones_keep,top_eight,colour_pheno,firm_pheno,size_pheno,ACP,ACNO
MalGBS_P18_C05_23456,NA,23456,NA,2x,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590043
MalGBS_P18_D05_600344,NA,600344,NA,2x,hybrid,NA,1,1,1,1,1,0,0,0,0,NA,NA,NA,PI,613865
MalGBS_P18_E05_23703,Veitchii,23703,NA,2x,yunnanensis,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590088
MalGBS_P18_F05_652473,RUS_98_05-05,652473,Russia,NA,orientalis,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633822
MalGBS_P18_G05_4642,French_Crab,4642,NA,2x,hybrid,NA,1,1,1,1,1,0,0,0,0,NA,NA,NA,PI,588908
MalGBS_P18_H05_103443,FORM_43_(34-01),103443,Kazakhstan,2x,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613968
MalGBS_P18_A06_531546,KAZ_96_09-02,531546,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,614000
MalGBS_P18_B06_15807,NA,15807,NA,2x,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589373
MalGBS_P18_C06_24456,NA,24456,NA,2x,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590094
MalGBS_P18_D06_600342,NA,600342,NA,2x,sylvestris,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,613864
MalGBS_P18_E06_531535,KAZ_96_07-04,531535,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,613992
MalGBS_P18_F06_600345,NA,600345,NA,2x,hybrid,NA,1,1,1,1,1,0,1,1,0,NA,NA,NA,PI,613866
MalGBS_P18_G06_652480,99TU-16-01,652480,Turkey,NA,orientalis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,633829
MalGBS_P18_H06_652479,99TU-08-02,652479,Turkey,NA,orientalis,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633828
MalGBS_P18_A07_652481,99TU-20-01,652481,Turkey,NA,orientalis,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633830
MalGBS_P18_B07_522953,Torstein,522953,NA,2x,hybrid,NA,1,1,1,1,1,0,1,1,0,NA,NA,NA,PI,101888
MalGBS_P18_C07_18745,Ashmead's_Kernel,18745,United Kingdom,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589654
MalGBS_P18_D07_600341,NA,600341,NA,2x,hybrid,NA,1,1,1,1,1,0,0,0,0,NA,NA,NA,PI,613867
MalGBS_P18_E07_652461,CH97_03-20,652461,China,NA,kansuensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,633810
MalGBS_P18_F07_652483,99TU-27-01,652483,Turkey,NA,orientalis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,633832
MalGBS_P18_G07_12112,American_Summer_Pearmain,12112,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,soft,small,PI,589214
MalGBS_P18_H07_19471,Maude,19471,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589714
MalGBS_P18_A08_180454,St._Anna_Rode_Boskoop,180454,Australia,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,223666
MalGBS_P18_B08_133112,Pott's_Seedling,133112,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,126586
MalGBS_P18_C08_4780,Plena,4780,NA,2x,sylvestris,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,588926
MalGBS_P18_D08_692852,Kaz_95_18-05,692852,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657035
MalGBS_P18_E08_694092,KAZ_96_08-01P-37,694092,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657116
MalGBS_P18_F08_693256,Kaz_95_18-02P-31,693256,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657078
MalGBS_P18_G08_693175,Kaz_95_05-01P-22,693175,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657063
MalGBS_P18_H08_648563,KAZ_93-24-01,648563,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633797
MalGBS_P18_A09_693217,Kaz_95_18-02P-20,693217,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657072
MalGBS_P18_B09_692850,Kaz_95_18-04,692850,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657034
MalGBS_P18_D09_653304,Kaz_95_05-01P-22,653304,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633918
MalGBS_P18_E09_693166,Kaz_95_05-01P-22,693166,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657065
MalGBS_P18_F09_692840,Kaz_95_18-04,692840,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657031
MalGBS_P18_G09_693269,Kaz_95_18-02P-33,693269,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657080
MalGBS_P18_H09_692903,Kaz_95_18-09,692903,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657044
MalGBS_P18_A10_693206,Kaz_95_18-02P-6,693206,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657068
MalGBS_P18_B10_692553,KAZ_93-12-02,692553,Kazakhstan,NA,sieversii,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,656998
MalGBS_P18_C10_692601,Kaz_95_06-04,692601,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657003
MalGBS_P18_D10_692845,Kaz_95_18-04,692845,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657033
MalGBS_P18_E10_692586,Kaz_95_06-01,692586,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657002
MalGBS_P18_F10_693258,Kaz_95_18-02P-31,693258,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657077
MalGBS_P18_G10_692872,Kaz_95_18-06,692872,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657040
MalGBS_P18_H10_692913,Kaz_95_18-10,692913,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657046
MalGBS_P18_A11_692870,Kaz_95_18-06,692870,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657038
MalGBS_P18_B11_692651,Kaz_95_07-05,692651,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657012
MalGBS_P18_C11_694096,KAZ_96_09-01P-2,694096,Kazakhstan,NA,sieversii,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,657118
MalGBS_P18_D11_531519,Oporto,134669,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,136020
MalGBS_P18_E11_693159,Kaz_95_05-01P-16,693159,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657062
MalGBS_P18_F11_692853,Kaz_95_18-05,692853,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657036
MalGBS_P18_G11_692612,Kaz_95_06-08,692612,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657005
MalGBS_P18_H11_652454,KAZ_96_02-01P-11,652454,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633803
MalGBS_P18_A12_693332,KAZ_96_03-15,693332,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657087
MalGBS_P18_B12_692648,Kaz_95_07-05,692648,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657011
MalGBS_P18_C12_693359,KAZ_96_05-05,693359,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657088
MalGBS_P18_D12_692745,Kaz_95_09-05F,692745,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657024
MalGBS_P18_E12_652452,Kaz_95_18-02P-33,652452,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633801
MalGBS_P18_F12_653309,KAZ_96_06-01P-28,653309,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633923
MalGBS_P18_G12_692863,Kaz_95_18-05,692863,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657037
MalGBS_P18_H12_692659,Kaz_95_08-01,692659,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657014
MalGBS_P19_A01_693136,Kaz_95_05-01P-3,693136,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657057
MalGBS_P19_B01_693201,Kaz_95_05-01P-26,693201,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657066
MalGBS_P19_C01_694089,KAZ_96_08-01P-37,694089,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657115
MalGBS_P19_D01_693215,Kaz_95_18-02P-6,693215,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657071
MalGBS_P19_E01_692947,Kaz_95_18-14,692947,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657054
MalGBS_P19_F01_692836,Kaz_95_18-03,692836,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657030
MalGBS_P19_G01_692830,Kaz_95_18-03,692830,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657028
MalGBS_P19_H01_692922,Kaz_95_18-10,692922,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657048
MalGBS_P19_B02_694029,KAZ_96_07-01P-24,694029,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657111
MalGBS_P19_C02_693149,Kaz_95_05-01P-5,693149,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657060
MalGBS_P19_D02_693268,Kaz_95_18-02P-33,693268,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657079
MalGBS_P19_E02_653308,KAZ_96_01-01P-20,653308,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633922
MalGBS_P19_F02_693174,Kaz_95_05-01P-22,693174,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657064
MalGBS_P19_G02_692885,Kaz_95_18-08,692885,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657042
MalGBS_P19_H02_693272,Kaz_95_18-02P-33,693272,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657082
MalGBS_P19_A03_693224,Kaz_95_18-02P-20,693224,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657074
MalGBS_P19_B03_692889,Kaz_95_18-08,692889,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657043
MalGBS_P19_C03_692925,Kaz_95_18-10,692925,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657050
MalGBS_P19_D03_693683,KAZ_96_02-01P-6,693683,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657106
MalGBS_P19_E03_692611,Kaz_95_06-04,692611,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657004
MalGBS_P19_F03_652451,Kaz_95_18-10,652451,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633800
MalGBS_P19_G03_693566,KAZ_96_08-17,693566,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657097
MalGBS_P19_H03_692625,Kaz_95_07-02,692625,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657008
MalGBS_P19_A04_693310,KAZ_96_03-11,693310,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657086
MalGBS_P19_B04_692633,Kaz_95_07-02,692633,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657010
MalGBS_P19_C04_694054,KAZ_96_08-01P-11,694054,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657113
MalGBS_P19_D04_693695,KAZ_96_02-01P-11,693695,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657107
MalGBS_P19_E04_694032,KAZ_96_07-01P-24,694032,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657112
MalGBS_P19_F04_693135,Kaz_95_05-01P-3,693135,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657058
MalGBS_P19_G04_692918,Kaz_95_18-10,692918,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657047
MalGBS_P19_H04_692871,Kaz_95_18-06,692871,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657039
MalGBS_P19_A05_531519,Oporto,134669,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,136020
MalGBS_P19_B05_692570,KAZ_93-44-03,692570,Kyrgyzstan,NA,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,657001
MalGBS_P19_C05_693674,KAZ_96_01-01P-13,693674,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657104
MalGBS_P19_D05_692694,Kaz_95_08-06,692694,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657019
MalGBS_P19_E05_692930,Kaz_95_18-11,692930,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657051
MalGBS_P19_F05_692842,Kaz_95_18-04,692842,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657032
MalGBS_P19_G05_694101,KAZ_96_09-01P-4,694101,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657120
MalGBS_P19_H05_653306,KAZ_96_09-05,653306,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633920
MalGBS_P19_A06_531524,KAZ_96_03-11,531524,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,613954
MalGBS_P19_B06_693213,Kaz_95_18-02P-6,693213,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657069
MalGBS_P19_C06_652453,KAZ_96_08-17,652453,Kazakhstan,NA,sieversii,NA,1,1,1,0,0,0,0,0,0,NA,NA,NA,PI,633802
MalGBS_P19_D06_692657,Kaz_95_08-01,692657,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657013
MalGBS_P19_E06_652450,Kaz_95_10-03F,652450,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633799
MalGBS_P19_F06_692831,Kaz_95_18-03,692831,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657029
MalGBS_P19_G06_693226,Kaz_95_18-02P-20,693226,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657073
MalGBS_P19_H06_693576,KAZ_96_08-17,693576,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657098
MalGBS_P19_A07_692941,Kaz_95_18-11,692941,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657052
MalGBS_P19_B07_693636,KAZ_96_09-05,693636,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657102
MalGBS_P19_C07_692566,KAZ_93-31-07,692566,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,656999
MalGBS_P19_D07_692627,Kaz_95_07-02,692627,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657009
MalGBS_P19_E07_693237,Kaz_95_18-02P-30,693237,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657076
MalGBS_P19_F07_693279,KAZ_96_01-03,693279,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657085
MalGBS_P19_G07_692719,Kaz_95_09-03F,692719,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657020
MalGBS_P19_H07_692683,Kaz_95_08-04,692683,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657017
MalGBS_P19_A08_692771,Kaz_95_10-03F,692771,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657025
MalGBS_P19_B08_670296,KAZ_96_08-17,670296,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,637780
MalGBS_P19_C08_692618,Kaz_95_06-08,692618,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657007
MalGBS_P19_D08_693143,Kaz_95_05-01P-5,693143,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657061
MalGBS_P19_E08_692909,Kaz_95_18-09,692909,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657045
MalGBS_P19_F08_693271,Kaz_95_18-02P-33,693271,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657083
MalGBS_P19_G08_694084,KAZ_96_08-01P-29,694084,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657114
MalGBS_P19_H08_693584,KAZ_96_09-02,693584,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657100
MalGBS_P19_A09_692730,Kaz_95_09-03F,692730,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657022
MalGBS_P19_B09_693563,KAZ_96_08-15,693563,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657096
MalGBS_P19_C09_693214,Kaz_95_18-02P-6,693214,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657070
MalGBS_P19_D09_692692,Kaz_95_08-06,692692,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657018
MalGBS_P19_E09_693265,Kaz_95_18-02P-33,693265,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657084
MalGBS_P19_F09_692735,Kaz_95_09-05F,692735,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657023
MalGBS_P19_G09_693446,KAZ_96_07-08,693446,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657091
MalGBS_P19_H09_694095,KAZ_96_09-01P-2,694095,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657117
MalGBS_P19_A10_694003,KAZ_96_06-01P-23,694003,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657109
MalGBS_P19_B10_693493,KAZ_96_07-10,693493,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657093
MalGBS_P19_C10_693679,KAZ_96_01-01P-20,693679,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657105
MalGBS_P19_D10_693574,KAZ_96_08-17,693574,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657099
MalGBS_P19_E10_693543,KAZ_96_08-15,693543,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657095
MalGBS_P19_F10_694013,KAZ_96_06-01P-26,694013,Kazakhstan,NA,sieversii,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,657110
MalGBS_P19_G10_693209,Kaz_95_18-02P-6,693209,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657067
MalGBS_P19_H10_693368,KAZ_96_07-03,693368,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657089
MalGBS_P19_A11_693565,KAZ_96_08-17,693565,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,650944
MalGBS_P19_B11_693590,KAZ_96_09-02,693590,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657101
MalGBS_P19_C11_692954,Kaz_95_18-14,692954,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657056
MalGBS_P19_D11_498664,NA,23435,NA,2x,floribunda,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590035
MalGBS_P19_E11_692923,Kaz_95_18-10,692923,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657049
MalGBS_P19_F11_692882,Kaz_95_18-08,692882,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657041
MalGBS_P19_G11_694097,KAZ_96_09-01P-2,694097,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657119
MalGBS_P19_H11_692665,Kaz_95_08-01,692665,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657015
MalGBS_P19_A12_693540,KAZ_96_08-13,693540,Kazakhstan,NA,sieversii,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,657094
MalGBS_P19_B12_693945,KAZ_96_03-01P-7,693945,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657108
MalGBS_P19_C12_692951,Kaz_95_18-14,692951,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657055
MalGBS_P19_D12_693270,Kaz_95_18-02P-33,693270,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657081
MalGBS_P19_E12_692726,Kaz_95_09-03F,692726,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657021
MalGBS_P19_F12_693482,KAZ_96_07-10,693482,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657092
MalGBS_P19_G12_693648,KAZ_96_09-05,693648,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657103
MalGBS_P19_H12_692677,Kaz_95_08-03,692677,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657016
MalGBS_P20_A01_693128,Kaz_95_05-01P-3,693128,Kazakhstan,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,657059
MalGBS_P20_B01_693412,KAZ_96_07-07,693412,Kazakhstan,NA,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,657090
MalGBS_P20_C01_652457,CH97_02-04,652457,China,3x,transitoria,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,633806
MalGBS_P20_D01_17772,Sandel,17772,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589518
MalGBS_P20_E01_294433,AR_86-1-6,294433,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,firm,large,PI,392293
MalGBS_P20_F01_17665,Z_185,17665,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,large,PI,589505
MalGBS_P20_G01_196061,Tohoku_4,196061,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,255900
MalGBS_P20_H01_6055,Belle_Sans_Pepin,6055,NA,2x,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,small,PI,588951
MalGBS_P20_A02_17508,Altaiski_Sweet,17508,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589483
MalGBS_P20_B02_3992,Spigold,3992,NA,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,588860
MalGBS_P20_C02_15878,NA,15878,NA,2x,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589380
MalGBS_P20_D02_652482,99TU-26-02,652482,Turkey,NA,orientalis,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633831
MalGBS_P20_E02_652472,RUS_98_04-02,652472,Russia,NA,orientalis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,633821
MalGBS_P20_F02_652474,RUS_98_07-01,652474,Russia,NA,orientalis,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,633823
MalGBS_P20_G02_652444,KAZ_93-42-01,652444,Kazakhstan,2x,sieversii var. kirghisorum,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,633798
MalGBS_P20_H02_652475,Oberwartha_5_x_Klipphausen,652475,Germany,2x,sylvestris,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,633824
